tweet,sarcasm,sentiment,dialect
"""RT @alsrkhyalhasany: #الصرخي_يردع_داعش_التكفيريالدواعش يدّعون الدفاع عن السنة وهم يقتلونهممقتبس من بحث #السيستاني_ما_قبل_المهد_الى_ما_بعد…""",FALSE,NEG,msa
"""تحملنا القصف في #حلب 6سنين وخرجنا منها مجبرين خوفاً علي أعراضناوسنعود إليهارأسنا مرفوع كما خرجنا منها#ستبقي_حلب… https://t.co/mHScAwQzFT""",FALSE,POS,msa
"""RT @a1b1o1a: أيها الصائمون - أحتضنوا أسمي بين أدعيتكم في هذا اليوم ، فربما أسعد بِها طوال عمريولاتنسون اخوانكم في سوريا واليمن والعراق…""",FALSE,NEU,msa
"""@aali4573 المراقب الدولي لما !؟ لا تتوقع خير من المجتمع الدولي أو الأمم المتحدة هم أدوات لمن اقترح ذلك وبعد ساعات لا مسلحين إذن لما ؟!""",TRUE,NEG,msa
"""اتهامات لحملة #كلينتون بسرقة شعار #بشار_الأسدhttps://t.co/qvDPtnAawi https://t.co/aEAJtQeZ0x""",FALSE,NEG,msa
#سما_المصري زيطه وبالونه فاضحه للتغطيه علي امور اخري الالهاء,FALSE,NEG,egypt
"""RT @AlJarasMagazine: #روبيرت_دنيرو: #ترامب كلب صوتوا لـ #هيلاري_كلنتون - بالفيديو @realDonaldTrump @HillaryCli... https://t.co/fuzvVHyBaT h…""",TRUE,NEG,msa
"""حلب المحروسة ... ستبقى درة الشرق والحصن الحصين لتراث الأمة الخالد. #ستبقي_حلب""",FALSE,POS,msa
"""#احمد_شفيقاول أهداف ثورات العفار العربيةمحاربة الجيوش العربيةو نجحت في ليبيان سورياو اليمنفشلوا في مصرفلجأو الى تشويه كل من ينتمي للجيش""",FALSE,NEG,egypt
"""الإصابات تلاحق لاعبي #برشلونة@FCBarcelona https://t.co/hXfEA9Ov84 https://t.co/mcWVvxVGBu""",FALSE,NEG,msa
"""RT @watan_usa: حازم عبد العظيم ساخرا: دبلوماسية مصر السيسي غير مسبوقة في تاريخ الدول https://t.co/zzDnkBSfXy https://t.co/no3FKECTFn""",TRUE,NEG,egypt
الا يستطيع خيرت الشاطر ان يتصل بحازم ابو اسماعيل ليطلب منه ان يكف ارهابه عن المصريين ام ان الشاطر موافق على ارهاب ابواسماعيل الاجابة واضحة,FALSE,NEG,egypt
لما اعرف ان #محمد_رمضان عامل مسلسل في رمضان الجاي اسمه ابن حلال أمال مين اللي يبئه ابن كلب,TRUE,NEG,egypt
"""RT @BassamJaara: الطائرات الروسية تحرق الاخضر واليابس والجنود الروس يسرحون ويمرحون  في شوارع حلب المحتلة ومدن اخرى لأنهم يشعرون بالامان!!""",FALSE,NEG,msa
"""RT @zugailamm: اسمعوا هذا الكلام عن حلقات تحفيظ القرآن التي اتُّهمت من إعلامنا بكل أنواعه وصوره بتفريخ الإرهاب والذي جنينا بسببه #قانون_جاس…""",FALSE,NEU,msa
"""RT @s__alfarraj: ويقولون ليش نحب ونحترم أردوغانعندما تتحالف بعض الدول للإساءة للسعودية انظر مع من يقف أردوغان https://t.co/4h4zZgmhr6""",FALSE,POS,gulf
احبسونا و امنعونا #البعد عن #الاهلى محااااال,FALSE,NEG,msa
في وحدة نظاراتها و عيونها مثل هاري بوتر بالزبط و غرتها متله بس لو تقص شعرها و تصبغه اسود وااااااال,FALSE,NEU,egypt
المرأة هي سر توازن الحياة وسر جمال الكون ومصدر المحبة والرحمة في هذا العالم كل عام وأنتن أقوى وأجمل وأفضل #يوم_المرأة…,FALSE,POS,msa
هل الإستفتاء في ظل إشراف قضائي منقوص وانفلات أمني واضح وما نراه من عنف وانتهاكات هو طريق الاستقرار أم عبث بأقدار البلاد؟ الحكم مسؤولية,TRUE,NEG,msa
"""هكذا يهيئ #السيسي الأجواء لعودة #أحمد_شفيق لـ #مصر (فيديو) رابط بديل: https://t.co/y9LPDt4Fr6https://t.co/0LFCz3y7G6""",FALSE,NEU,msa
"نحن أمة إذا وضعت لمستخدمي الإنترنت فيها كلمة ""فضيحة"" في عنوان أي فيديو في يوتيوب ارتفعت نسبة مشاهدته أكثر من الضعف (حقيقة مثبتة رقميا)",TRUE,NEG,msa
"""الحكومة تقدم وثائق بريطانية تؤكد ان #تيران_وصنافير_سعودية وهو احنا هنعرف اكتر من بريطانيا 😂""",FALSE,NEU,egypt
تركت الاداء واستكشف الاسلحه الي ورا هههههههههههههههههههههههههههههههههههههههههههههههههههههههه,FALSE,NEU,msa
لم ولن أتخذ أي موقف يؤيد قتل أبرياء تحت أي ظرف من الظروف ما أقوله عن الإخوان لا يعني تأييدي لقتل أي بريء مهما كان,FALSE,POS,msa
"""أوكي وبعدين؟ #SuperMarioRun https://t.co/ZiElkw6HTG""",FALSE,NEU,egypt
"""غياب عدد كبير من النجوم عن #مهرجان_القاهرة_السينمائي رغم دعوتهمhttps://t.co/R8HzDsYMuR https://t.co/QkdLKY8rBP""",FALSE,NEU,msa
"""قمت بإجتياز 72  مرحلة#لعبة #لعبة #اشبكها#أيفون:https://t.co/YsKKUYVfZy#اندرويد:https://t.co/UzHflgf4AE https://t.co/bSetstrGxg""",FALSE,POS,egypt
"""RT @angel24kuw: اي معتوه بدون صورة او يتشرط عباله جستن بيبر خل يدش بطيزي مو بالخاص 珞""",TRUE,NEG,gulf
صدعوا روسنا لمدة سنة ب#عاصفة_الحزم وتالي راح تنتهي بالمفاوضات بين السعودية والحوثيين اتباع ايران المجوسية والله مسخرة #عاصفة_الخرم  ,TRUE,NEG,gulf
"""RT @muslim2day: فيديو بثه إعلام الأسد..#russia#alepقوات الأسد في #حلب برفقة عناصر من جيش الاحتلال الروسي.#سوريا#تداعي_الأمم https://…""",FALSE,NEU,msa
"""#الأمم_المتحدة: زيادة كبيرة منذ عام في استخدام تكتيك عنيف من قبل الحكومة السورية https://t.co/m0nQ5BQD7j""",FALSE,NEU,msa
وزعلانين اذا رفعنا سعر التذاكر .. غصب عنك تدفع وانت ساكت عشان تشوف الاتحاد وجمهوره,FALSE,NEG,gulf
فيدرر vs نوفاك رولان 2011فيدرر vs مورى ويمبلدون 2012 #افضل_مباراة_تنس_شاهدتها,FALSE,POS,msa
"""[ فيسبوك ]تحديث BUCKAROO بصورة لكوانغسو و نارا من اجل الكريسماس ☃️ https://t.co/Clq3ybfkGr""",FALSE,NEU,msa
رفع الشعارات السياسية في الحج حرام شرعاً وخيانة وطنية …,FALSE,NEG,msa
"""RT @TrNdBshXocF34E4: إيران تغيير التركيبة السكانية في بلوشستان - أحوازنا https://t.co/8ztUi6tRhS#السعودية #الأحواز #لبنان #العراق #مصر #قط…""",FALSE,NEU,msa
"""RT @moujahedalsham: لماذا نستغرب من فعل #الجولاني مع #جند_الاقصى ألم يسبقه من قبل أميره في القلمون أبو مالك التلي حين آوى #داعش وحماها كذلك…""",FALSE,NEU,msa
"""RT @MohamadAhwaze: يعني كل هذه الجرائم في سوريا والأخوة في مصر يقولون نريد نعرف ماذا تريد إيران من سوريا واليمن ..""",TRUE,NEG,levant
"""خبير أمني: السعودية نجحت في تحجيم الإرهاب رغم التحديات https://t.co/8kcxEoHAnX""",FALSE,NEU,msa
"""نحن معكم.. نتلقى استفساراتكم وملاحظاتكم من خلال حسابتنا على مواقع التواصل الإجتماعي: فيسبوك - إنستقرام - تويتر - يو… https://t.co/kGr7MJVQKu""",FALSE,NEU,msa
ألغيت المسيرات للميادين الخطرة كالتحرير و رمسيس فإذا بهم يقتلون الأطفال بالرصاص الحي في عباس العقاد و يدهسونهم بالمدرعات …,FALSE,NEG,msa
"""اغنية رامي عياش اللي بحكي فيها على عيني و راسي والله عنك لحظة ما أتخلى كتير حلوة""",FALSE,POS,gulf
@ArabGameNetwork جهازي ويندوز 10 كانت فيفا تشتغل لكن بعد ما فرمت الجهاز معاد اشتغلت  العاب الستيم تشتغل لكن فيفا 16 و17 ما يشتغلن وش الحل,FALSE,NEU,msa
"""@ramadanjready @SaudiLinks روسيا فشلت في محاولتها الاولى وستفشل مرة اخرى، اما عملائهم هذا ديدنهم، سل ابن سينا عن خيانتهم.""",TRUE,NEG,msa
"""كم متابع للاعظمية نيوز في #فلسطين الحبيبة تاك الصاحبك الي عايش ب فلسطين https://t.co/F1CacDidOp""",FALSE,NEU,msa
""": يضاف اليهم البرادعى ضمير الثورة"" طبعا",FALSE,NEU,msa
"""RT @M__albugaily: هاجموا الحبيبة مصر بضراوة لأنها أيدت المشروع الروسي لمكافحة الإرهاب في سوريا وصفقوا لقردوغان الذي إعتذر لبوتين وأعلن تأيي…""",TRUE,NEG,msa
"""ما ظل غير يقول اتفاقية الغاز عمل مقاوم للاحتلال كمان! https://t.co/k0yLXywgVZ""",FALSE,NEG,egypt
"""RT @DrhusainAlsaedi: الاسلام ونبينا محمدﷺ براء من هكذا أعمال هي أقرب ماتكون للاديان الوثنية ولا تمت لدين الله بصلة.. https://t.co/p1BoykqZuV""",FALSE,NEG,msa
قطع اذن مواطن واحراق الكنائس والاعتداء على اهالي الشهداء كل هذا مسموح به وعندما يكتب شاب ثوري على الحائط يقدم لمحاكمة عسكرية اين العدل,TRUE,NEG,msa
"""«#الناتو» مطمئن حيال #ترمب وأوباما يودع أوروبا بالاتفاق على التعاون https://t.co/a7H4PIuHHG#عكاظ https://t.co/pE52ybpQCw""",FALSE,NEU,msa
"""#القصة | تنظيم سيء و ""#للكبار_فقط"" وضيف شرف يعاني.. أبرز ملامح #مهرجان_القاهرة_السينمائي الدولي الـ 38 #فيديوhttps://t.co/HyISUt167Y""",FALSE,NEG,msa
"""إجبار أبل على التعاون على فك شفرة اجهزتها https://t.co/bBRbxNe6qP""",FALSE,NEU,msa
كل واحد فينا حابب يكون البطل فى حاجه فى عين حبيبته او اولاده انما مراته اهو اللى لا يمكن ابدا  ,FALSE,NEG,msa
لايمكن لانسان ان يقبل وضعه مع الانقلاب لأن الانقلاب يتعامل مع معارضيه كحشرات يضربهم بالرصاص والغاز والمياه تماما مثل الحشرات,TRUE,NEG,msa
"""#ستبقى_حلب#ستنتصر_حلب(فدعا ربه أني مغلوب فأنتصر)والله لتنصرن ولو بعد #حين""",FALSE,POS,msa
"""الاتراك استضافو النازحين السوريين في المخيمات!!! والله ما قصرو ! رايتهم بيضه!#شكراً تركيا❤️#تركيا""",FALSE,POS,levant
المرأه ب النسبه لي ك البحر تغرق فيها لكي تفهما #اليوم_العالمي_للمرأة,FALSE,NEU,msa
لست ضد قانون التظاهر ولكني ضد تجريم التجمع السلمي #السادة_المحترمون,FALSE,NEU,msa
"""RT @MuHammaDBakkar4: فيصل القاسم: لماذا يستعرض بوتين إس٣٠٠ و٤٠٠ وباقي اسلحته فقط في سوريا ولانرى هذا في العراق ؟لأن تدخلها بسوريا هو بمواف…""",FALSE,NEU,msa
"""#عادل_امام ربنا يديله الصحة""",FALSE,POS,egypt
"""ترقبوا الاثنين ١٠مساء بتوقيت مكة حلقة خاصةعن جدلية الفن والسياسة ببرنامج #للقصة_بقية ودور #غوار و #عادل_إمامحلقة مثيرة ونقاش أشد إثارة""",FALSE,NEU,msa
"""(بشار الأسد) يرفع رسوم إقامة الفنانين العرب والأجانب في سوريا https://t.co/qQmSP93VUA #اخبار_سوريا #سوريا سوريا اخبارسوريا""",FALSE,NEU,msa
"""جماعة معارضة #سورية تعلن بيعتها لأخرى كانت تابعة لتنظيم #القاعدة https://t.co/tzun5KdCnA""",FALSE,NEU,msa
RT @smartechdaily: تحديث كبير قادم لبرنامج Paint (الرسام) لنظام ويندوز 10مقطع لإستعراض التحديث👇🏻https://t.co/KNWrFCTRrz,FALSE,NEU,msa
"""شيخ ممنوع في باكستان.. يعظ في مساجد بريطانيا - https://t.co/DlsTiPXIak""",FALSE,NEU,msa
"الي تجار الدين : "" قل هل يستوي الذين يعلمون والذين لا يعلمون"" ؛ ""ويل لكل أفاك أثيم """,FALSE,NEG,msa
"""#أخبار_سوريا #ميداني#الجيش_السوري يستهدف تجمعات الإرهابيين ومحاور تحركهم بالقرب من #حارة_البجابجة وشرق... https://t.co/GN2tn0oMw6""",FALSE,NEU,msa
_ مازالت المشكلة من الداعى وتحت اى راية نجتمع و اسم التجمع و تيار ثالث و لا تيار شعبىو من يقود هل يعقل,FALSE,NEU,egypt
"""#اردوغان وعصابتة توعدوا وهددوا بأن عدم تسليم #غولن سيلقي امريكا ثبورا ...!!! كدااااب ياخيشة هلفوت😂😂😂""",TRUE,NEG,egypt
"""بوب ديلان يغيب عن حفل تسلمه جائزة نوبل للآداب لسنة 2016https://t.co/wfSmoMSnAu... https://t.co/nEZvL5MEON""",FALSE,NEU,msa
"""#شاهد امرأة فلسطينية جاؤوا جنود الاحتلال لاعتقال ابنها واقتحام منزلها كيف كان الرد .#فلسطين #الحرائر https://t.co/QEV8hk2ug3""",FALSE,NEU,msa
"""في #لبنان وزارة للمرأة يترأسها الوزير جان اوغاسبيان. 😊😎😁""",FALSE,NEU,msa
"""نجم الكرة العالمية  "" فابريغاس "" مشغل اغنية على حبك #اليسا على #سنابشات و يرقص عليها مع بناته 😍😍😍 @elissakh @oussamahamadeh @ZawahraNissa""",FALSE,NEU,msa
"""@hindy_hussien @SalahAfifi19 @sultanahmedali @ALKHELALWAFEE @marajh200 @alhnble21 كل يوم بنكتشف كم قذارة #حماس بوا… https://t.co/0WzjY21cZj""",TRUE,NEG,egypt
"""المستشاره الالمانيه ميركل بسم الله لحمد لله هل يمكننا رؤيت دور حقيقى لالمانيه فى الازمه السوريه واعلان مايدور بشكل حقيقى على المجتمع الدولى""",FALSE,NEU,msa
"""جستن بيبر ؟ https://t.co/VA9XONuxX1""",FALSE,NEU,egypt
@Godphobia1 @3lya12 @mm__ss55 @usten_moon انصحك نصيحة صار لك في غرب وقت اذا لماذا لا تستعمل غوغل وتتحقق اذا الغرب لم يعزك فصدق حتى المريخ,FALSE,NEU,msa
"""#kw ترامب هدّد بسجن كلينتون في حال أصبح رئيساً - تقارير خاصة: عوّض المرشح الجمهوري للرئاسة الاميركية، دونالد ... https://t.co/klJ2XSLpzZ""",FALSE,NEU,egypt
"""اشتباكات بين #الجيش_السوري والمسلحين عند محور كباني في ريف #اللاذقية الشمالي وسط قصف مدفعي وصاروخي يستهدف نقاط انتشار المسلحين في المنطقة""",FALSE,NEU,msa
هههههههههههههه ، حلوة يا متعودين.... ذكرتني ايام ما كنا في برشلونة فعلا مش زي داك اليوم في بوسطن :P :P  ,TRUE,NEG,msa
"""وزيرالخارجية الروسي #لافروف:إن #امريكا طلبت تأجيل المشاورات بين الجانبين حول مدينة #حلب السورية لمدة يومين #السعودية #الخليج #العرب #gcc""",FALSE,NEU,msa
"""RT @The_Deep_State: اومال فين قناة السويس و المؤتمر الاقتصادي و الهري دا ؟قلتلك يا سيسي شغل العلاقات العامة و المرهمة مش بيأكلوا عيش http…""",TRUE,NEG,egypt
"""@X_alt122 في الاخير تراه لاعب لاراح ولا جاءحسستوني انه ميسي ولا رنالدوماطيره للسماء الا انتم 😒ماشفتو خير اول مره تجيبون مهاجم يسجل 😂""",TRUE,NEG,gulf
"""بيونسيه في أناقة مكياجها العيون – مجلة رنود https://t.co/UbnwcotH5v""",FALSE,POS,msa
"""RT @3alyoum: #الأهلي يواجه #برشلونة.. والجماهير تزور سراجhttps://t.co/QmmIJnBodY https://t.co/woHRiaS3G6""",FALSE,NEU,msa
"""بـ مناسبة الفوز ب كأس رئيس الدولة 💛😂#الوصل #MannequinChallenge https://t.co/q0CKc87tGm""",FALSE,POS,msa
اذا أجريت الانتخابات بنفس القضاة والضباط الذين اشرفوا على التزوير بنفس النائب العام مع احالة من يعترض الى محاكمة عسكرية النتيجة معروفة,FALSE,NEG,egypt
آبل تسوي مؤتمر وتهايط والمحبين لمنتجاتهم يغطونها وما أدري إيش وبعد يومين سامسونق تنزل شي أفضل منه بألف مرة وأرخص ,FALSE,NEG,gulf
"أياكس يسعى لخطف الموهبة المغربية الأصل ""مستور ""من معقل ميلان #ميلان #اياكس",FALSE,NEU,msa
"""https://t.co/VwIifgReyT @EyadNassar النجم #إياد_نصار في #يوم_للستات : فيلم مصري ينافس على جائزة… https://t.co/M8SILZ0QlV""",FALSE,NEU,msa
بموت تعزيز بتس😭😭  https://t.co/Er3zdwPZG3,FALSE,NEG,egypt
"""اللهم أنصر السلفي الوهابي دونالد ترامب علي الشيعية الرافضية هيلاري كلنتون""",TRUE,NEU,msa
RT @itsal7maidi: بشهر 12 كريستيانو يلعب في كاس العالم للانديه ضد ابطال القاراتميسي في مباراه ناريه ضد عقيل بلغيث ومحمد امان 🔥🔥اختلاف ط…,FALSE,NEU,msa
"""جمهوريان في مجلس الشيوخ الأمريكي يطالبان بتعديل قانون ""جاستا""#سبوتنيك #الولايات_المتحدة  #السعودية… https://t.co/WRLOeFLpjx""",FALSE,NEU,msa
"""قصف مستشفى أطفال #حلب من قِبل عصابة #بشار #روسيا واثناء تواجد الجزيرة يؤكد أن #الأمم_المتحدة مجرمة تدعم #الإرهاب  https://t.co/yZBhlFEgCw""",FALSE,NEG,egypt
رفض التلفزيون المصري ظهوري في برنامج عمرو خالد حملة التعتيم و التشويه مازالت مستمرة,TRUE,NEG,msa
"""( بالفيديو ) إهانة جيش قوات نظام الأسد.. ماذا قال مندوب السعودية في الجامعة العربية “هازئاً” عن حلب؟ https://t.co/SawLQrRR2v""",TRUE,NEG,msa
"""RT @muslim2day: #العبادي يرسل مرتزقة #الحشد_الشعبي (النجباء وأبو الفضل وحزب الله) إلى #سورية ليرتكبوا مجازر في #حلب! لم تسكت... https://t.c…""",FALSE,NEG,msa
وَيُطْعِمُونَ الطَّعَامَ عَلَى حُبِّهِ مِسْكِينًا وَيَتِيمًا وَأَسِيرًاإِنَّمَا نُطْعِمُكُمْ لِوَجْهِ اللَّهِ لا نُرِيدُ مِنكُمْ جَزَاء وَلا شُكُورًاإِنَّا نَخَافُ مِن رَّبِّنَا يَوْمًا عَبُوسًا قَمْطَرِيرًا,FALSE,POS,msa
"""اليوم : #واشنطن تجدد عقوباتها على #إيران.. وإدانة دولية لانتهاكها حقوق الأقليات https://t.co/xLkoOFbMXM""",FALSE,NEU,msa
"""موقع كلمتي: دفاع شفيق : لم تعد هناك عقبات تمنعه من العودة لمصر #احمد_شفيق https://t.co/gfCaCi0RwW""",FALSE,NEU,msa
"""RT @IranObs_ar: #المرصد_الايراني#اقتصاد | إيران توفر فرص عمل للوافدين على غرار المواطن""ترجمة خاصة""https://t.co/xuMq6LjBeX""",FALSE,NEU,msa
"""لوعطيتك آيفون بدل سامسونج…!!عندما يستفحل الغباء😂😂💦💦💦""",TRUE,NEG,gulf
@2213Ali @kayza111 اما بطل العالم في التنس من جميع النواحي هو روجر فيدرر وذا شي متفق عليه ومنتهين منه👌,FALSE,POS,msa
أتذكر البرلمان الإسلامي الذي طالب بقتل الذين يتهجمون على وزارة الداخلية كما تدين تدان,FALSE,NEU,msa
شكرا جزيلا على الترجمة وتحياتي للأستاذة نادين،هو بس في آخر فقرة اللي قايل المقولة شاعر العامية ابن عروس وليس عمرو ابن العاص,FALSE,POS,egypt
رواية #كل_الناس_كاذبون من تأليف #ألبرتو_مانغويل متوفرة للقراءة على تطبيق #أبجدرابط تحميل وقراءة الرواية: https://t.co/6K0zw1eZ7R- حقوق النشر محفوظة: @DarAlSaqi- المؤلف: #ألبرتو_مانغويل https://t.co/AAd2q6h0Yc,FALSE,NEU,msa
"""@HHajyah اي دايما تصير معاي .. خاصة مع بنزيما في ريال مدريد .. كل مره اسبه اييب قول ويسكتني😂😂""",FALSE,NEG,levant
بصراحة انا احب #شبكة_المجد بس حظي الردي هو الي رافض ان اشترك فيها 😣,FALSE,POS,gulf
شفاهي تتحول الى اللون ازرق غامق كأن الموت يطل من هناك ماسبب ياترى,FALSE,NEG,msa
عزيزي السلفي الراغب في قتل نفسك من أجل منع رحلات الطيران القادمة من إيران، بالنسبة لرحلات الطيران الإسرائيلي القادمة إلينا كل يوم، إيه؟,TRUE,NEG,egypt
"""بالصور... استمرار الفعاليات والامسيات بمناسبة ذكرى المولد النبوي الشريف - https://t.co/U6vOgSPRBj https://t.co/hCIU6cBcnj""",FALSE,NEU,msa
"""#تصويت هل تلتزم #الأمم_المتحدة بهذا اليوم وفِي ظل الظروف الحالية للطفل #اليمني بمبادئ وحقوق #يوم_الطفل_العالمي  #اليوم_العالمي_لحقوق_الطفل""",FALSE,NEU,msa
اصبروا الحين فانز سفنتين يبكون 😭😭😭,FALSE,NEU,gulf
"قررت العائلة الكريمة اني انام عند جدي الليلة بالمدينة الطبية, مش بقوللك المستشفيات صارت بيتي الاول,ودار ابوي بيتي الثاني!  ",FALSE,NEU,levant
"""كنائس #الناصرة ترفع الأذان ردا على قانون منعه (فيديو)https://t.co/99DG1vmUWb#الغد #الاحتلال #فلسطين #رفع_الاذان https://t.co/36KmCmde3k""",FALSE,NEU,msa
باقي ١١ يوم وبعدها حتخرج إن شاء الله شعور لايوصف وربيي😭💙💙💙💙 https://t.co/bUe915dHwn,FALSE,POS,msa
حاجات_بتفرح_في_مصر اللمه الحلوه مع اصحابي,FALSE,POS,egypt
"""#اليمنية| “#فتح” يناقش توزيع الإغاثة العاجلة وقضايا الصيادين مع محافظي إقليم تهامةhttps://t.co/7VeeVse6G6#التحالف_العربي_سند_اليمن""",FALSE,NEU,msa
"""RT @xFarnacle: هناك حوالي 1.7 بليون مسلم في العالم.اذا كان الأسلام فعلاً يدعم الأرهاب لكنتم كلكم ميتون الآن. http://t.co/QoKmCj6R7d""",FALSE,NEG,msa
"""إسرائيل تعتقل 2355 مقدسيا خلال عام #السعودية https://t.co/FE0AsiOjSq""",FALSE,NEU,msa
#حاجة_تستاهل_الحمد كل حاجه ف حياتنا اكيد !!!,FALSE,POS,egypt
جمعة مباركة :),FALSE,POS,msa
مواطنة نهضوية لطيفة رقيقة جميلة تتكلم الأن بسلاسة وموضوعية في برنامج سياسة شو ...  ,FALSE,POS,msa
"""دوي اطلاق نار فى محيط قصور الضيافة ""ريكسوس "" بالعاصمة #طرابلس.#ليبيا #المرصد""",FALSE,NEU,msa
اشتاق لعذابي معاك❤️,FALSE,POS,msa
وزير #النفط العراقي يدعو لتعظيم إنتاج النفط الخفيف لزيادة الإيرادات https://t.co/yOjJsfbjip https://t.co/UX4sklUnql,FALSE,NEU,msa
"""تطمن آنت المقصود بكلامي ، آنت الوحيد اللي قلبي يحبه..💕💙""",FALSE,POS,msa
"وتربصهم بامناء الشرطة واضح من هشتاج ""المطالبة بنزع سلاح امين الشرطة"" ازاي شرطى مش معاه سلاح ؟؟!!   الخونه",TRUE,NEG,egypt
واضح ان شباب الاخوان رغم ذكائهم مغسولة دماغهم تماماً أدعوكم الى قراءة كتاب البشري الاسلامي لتعرفوا انتهازية قادتكماقرءوا الكتاب لتفهموا,TRUE,NEG,egypt
"""#سوريا: مراسل الميادين:  خروج عدد من الحافلات من الأحياء الشرقية لمدينة حلب""",FALSE,NEU,msa
الانقلاب كشف مئات الحقراء في السياسة والاعلام والاقتصاد والفن والرياضة، لكنه أضاء لغيرهم طريق الحرية شكرًا سيف عبد الفتاح,FALSE,POS,msa
"""استئناف اتفاق إخلاء الإرهابيين من أحياء #حلب الشرقية إلى الريف الغربي بالتوازي مع نقل جزء من أهالي بلدتي #كفريا و... https://t.co/Gc8N38UcAt""",FALSE,NEU,msa
الطريق إلى الديمقراطية يتآكل: محاكمات عسكرية، تقاعس عن حماية التظاهر السلمي، رفض الرقابة الدولية للانتخابات، عدم حسم حق المغتربين في التصويت,FALSE,NEG,egypt
"""RT @Kalmuqdad: هذا ما خطب به مفتي بشار في #بغدادمفتي الأسد يخطب في بغداد.. ومشايخ السنة يرفضون لقاءه https://t.co/PpFwxRUH57""",FALSE,NEG,msa
"""بالصور.. علبة مكياج هاري بوتر تثير هوس مستخدمي الإنترنت https://t.co/zuDmjYEQ9G https://t.co/dy7gEwMBPJ""",FALSE,NEU,msa
انا مبحبش الناس الأوفر انا مبحبش الناس عموما !! #اعترافات_ليلية,FALSE,NEG,egypt
"""@karihalkhwarij @Islam__Muslim مطلوبين دولياً ، أليس الأولى أن يكون بشار الأسد المطلوب رقم واحد ، لو أن المجتمع الدولي عادل بالأساس .""",FALSE,NEG,levant
"""@msgogoksa @AbduIrahmanSaud اردوغان سياسي محنك غير سيسي مصر بيقدر يعمل اللى هو عايزه وبيلعبها صح..""",FALSE,POS,egypt
"""نتائج الانتخابات بثت الرعب بقلوب الليبراليين.. هل أفاد استفتاء #إيطاليا اليمين المتطرف في البلاد فعلاً؟… https://t.co/vPUWe9ibO4""",FALSE,NEU,msa
"""احمد الشيخ احسن لاعب فـ الدورى و المصرى احسن كوره لحد دلوقتى .""",FALSE,POS,egypt
"""@soft2nice لن يفهم هؤلاء ان #بنغازي لن تركعوان اصرار رجالها يزداد وعزائمهم لن تنطفئ جذوتها أبداًومهما خسرنا فانه لاشئ امام هذه التضحيات""",FALSE,POS,msa
لو صح خبر مبادرة قيادات الجيش بالاعتذار لمرسي واعادة هيكلة الجيش ومحاكمة الانقلابيين والقتلة سيكون ذلك أفضل حل للازمة وانقاذ لمصر من الخراب,FALSE,POS,msa
يحسابوها نهدرز عادي,FALSE,NEU,gulf
_70007 الحمارة امك #فطيم_النعاشة وانت ولدها و اذا فكرت تصير ولد حلال اطلب من #فيفي_عبده_الام_المثالية تتبناك هههههههه 😆😂,TRUE,NEG,gulf
محاكمة المتورطين وذلك بشرط ان تكون الحكومه واجهزتها لديها المصداقيه وليست صاحبة سوابق فى التزوير والتدليس والصاق…,TRUE,NEG,egypt
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل,FALSE,POS,msa
نوع الحشيش الى كان موجود ايام مبارك رجع تانى الايام دى النظام رجع زى الاول فى كل حاجه ، واحد مدمن حشيش قالهالى اول امبارح #مصر #عبث  ,FALSE,NEG,egypt
"""#عطنا_تغريده_مهايطيه ميريام فارس درست معاها في الضيعه في بيروت.الله ياهي ايااام ي جاسم كنا نكتب ع جدار المدرسه افكار ميريام والشر م ينام""",FALSE,POS,levant
حجب ولا ما حجب الخطاب ماشاالله ديمقراطي درجة أولى وبعدين اولها قمع أخرتها شنو يا حلوين؟ #اوردغان  ,FALSE,NEG,msa
للمعلم كتاب موجز وممتع عن التعليم الالكتروني #معرض_الكتاب #معرض_الرياض_للكتاب 2020 …,FALSE,POS,msa
"""الرجيم القاسي هو أحد أسباب تسارع تساقط الشعر،، وذلك بسبب الحرمان من فيتامينات وبروتينات ومعادن مهمة لصحة الشعر. #ريال_مدريد""",FALSE,NEU,msa
"""«#كيري» يخالف القوانين المغربية أثناء زيارته مراكشفي حالة الحجب : https://t.co/wJ7JC68PDOhttps://t.co/kkMzXzClZf""",FALSE,NEU,msa
"""RT @souq: انثر عبيرك في الأجواء واجعله مصدر جاذبيتك مع عطور غوتشي، دولتشي آند غابانا، غيس، بلغري وأكثر > https://t.co/P068Fztqvp https://t.…""",FALSE,NEU,msa
"""RT @AlMosahf: وَمَنْ أَظْلَمُ مِمَّنِ افْتَرَىٰ عَلَى اللَّهِ الْكَذِبَ وَهُوَ يُدْعَىٰ إِلَى الْإِسْلَامِ ۚ وَاللَّهُ لَا يَهْدِي الْقَوْ…""",FALSE,NEU,msa
عجب عُجاب من جد لما يكون الشخص مهووس بشي لدرجة تحسو مرض يصير يربط كل الاشياء من حوله على موضوع هوَسه *اتقي الله في نفسك ي اختاه *  ,FALSE,NEG,msa
"""إستمرار تخاذل المجتمع الدولي بعدم رفع الحظر الجوي عن مطار #صنعاء ، يضاعف من إعداد الوفيات لجرحى #مجزرة_القاعة_الكبرى#الحظر_الجوي_جريمة_حرب""",FALSE,NEG,msa
للشموخ عنوان #السادات,FALSE,POS,msa
